,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
985,f,moderate,t,6,Mission,94103.0,37.76456492966766,-122.41383226651597,House,Private room,2,2.0,1.0,1.0,Real Bed,30,257,94.0,10.0,10.0,10.0,10.0,9.0,9.0,101.0
986,f,strict_14_with_grace_period,f,3,Marina,94123.0,37.803865708859675,-122.42942449892335,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,25,98.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
987,f,strict_14_with_grace_period,t,2,Castro/Upper Market,94114.0,37.76242914633504,-122.4308012574328,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,4,10,92.0,10.0,8.0,10.0,10.0,10.0,10.0,900.0
988,f,strict_14_with_grace_period,f,1,Western Addition,94117.0,37.777146778056604,-122.44181766841015,House,Entire home/apt,5,2.0,2.0,3.0,Real Bed,2,32,92.0,10.0,8.0,10.0,10.0,10.0,9.0,399.0
989,t,moderate,f,1,Inner Richmond,94118.0,37.779809054224685,-122.46841324942496,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,1,296,96.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0
990,f,flexible,f,12,North Beach,94111.0,37.803249939128925,-122.40437908478675,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,80.0,6.0,10.0,10.0,10.0,10.0,10.0,169.0
991,t,strict_14_with_grace_period,f,2,Western Addition,94117.0,37.77341636644537,-122.43566153625582,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,2,150,99.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
992,f,strict_14_with_grace_period,f,1,Russian Hill,94109.0,37.79809555672314,-122.41550665131187,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,30,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0
993,t,flexible,f,1,Outer Sunset,94116.0,37.74663231097108,-122.50486802504268,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,4,74,97.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
994,f,strict_14_with_grace_period,f,2,Bernal Heights,94110.0,37.73727936751963,-122.41570486278087,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,168,92.0,10.0,9.0,10.0,10.0,9.0,9.0,110.0
995,f,strict_14_with_grace_period,t,3,Marina,94123.0,37.80152176069566,-122.43112596112205,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,30,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
996,f,flexible,f,1,Bayview,94134.0,37.71178054424432,-122.38761958410194,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90,13,88.0,10.0,9.0,8.0,9.0,10.0,10.0,130.0
997,f,strict_14_with_grace_period,f,3,North Beach,94133.0,37.8009312869548,-122.4048188919364,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,90,94.0,9.0,9.0,9.0,10.0,10.0,9.0,155.0
998,f,strict_14_with_grace_period,f,1,Inner Sunset,94118.0,37.75859382931901,-122.46820128321801,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,31,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,279.0
999,f,strict_14_with_grace_period,f,3,North Beach,94133.0,37.799336232917206,-122.40490450063068,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,30,93,88.0,9.0,10.0,10.0,9.0,10.0,9.0,124.0
1000,t,strict_14_with_grace_period,f,2,Outer Richmond,94121.0,37.77494670182225,-122.5092118642308,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,1,37,98.0,10.0,9.0,10.0,10.0,10.0,9.0,398.0
1001,f,moderate,t,2,Pacific Heights,94115.0,37.793240184708544,-122.43397564296404,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,4,31,86.0,9.0,8.0,9.0,9.0,10.0,8.0,500.0
1002,f,strict_14_with_grace_period,f,3,South of Market,94103.0,37.775621155761,-122.41690123396705,House,Private room,1,1.0,1.0,1.0,Real Bed,30,40,93.0,9.0,9.0,10.0,10.0,9.0,9.0,53.0
1003,t,moderate,f,3,Bayview,94124.0,37.73582996920132,-122.38737405738337,House,Private room,2,1.0,1.0,1.0,Real Bed,2,107,99.0,10.0,10.0,10.0,10.0,9.0,10.0,103.0
1004,f,moderate,f,1,Haight Ashbury,94117.0,37.774224885223866,-122.44628377412356,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,3,142,96.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0
1005,t,moderate,f,1,Outer Mission,94112.0,37.726847463927534,-122.43739300623376,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,209,95.0,10.0,10.0,10.0,10.0,9.0,9.0,137.0
1006,f,strict_14_with_grace_period,f,3,Western Addition,94115.0,37.781312595701316,-122.44266521169494,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,67,92.0,10.0,9.0,9.0,9.0,9.0,9.0,175.0
1007,t,moderate,f,2,Mission,94110.0,37.75017506530868,-122.40468176718477,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3,83,98.0,10.0,10.0,10.0,10.0,9.0,9.0,100.0
1008,t,moderate,f,8,Downtown/Civic Center,94102.0,37.787801466917095,-122.40977671827144,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0
1009,t,strict_14_with_grace_period,f,2,Marina,94123.0,37.798190303335794,-122.4425564250222,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1010,f,strict_14_with_grace_period,f,6,Western Addition,94102.0,37.77661700708612,-122.42414362569777,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,21,93.0,10.0,9.0,10.0,10.0,10.0,9.0,130.0
1011,f,strict_14_with_grace_period,f,1,Outer Sunset,94122.0,37.76282213734549,-122.4817187620234,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
1012,f,strict_14_with_grace_period,f,3,Western Addition,94115.0,37.78871972023927,-122.43185360329237,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,5,100.0,9.0,9.0,10.0,10.0,10.0,9.0,127.0
1013,f,moderate,t,2,Western Addition,94115.0,37.77931133053465,-122.4359459213413,Apartment,Entire home/apt,6,1.0,3.0,4.0,Real Bed,7,80,97.0,10.0,10.0,10.0,10.0,9.0,9.0,350.0
1014,t,flexible,f,6,Inner Richmond,94118.0,37.77349011156693,-122.46606590282259,House,Private room,4,1.0,2.0,2.0,Real Bed,2,3,87.0,10.0,9.0,10.0,10.0,9.0,9.0,350.0
1015,f,strict_14_with_grace_period,t,1,South of Market,94107.0,37.780420705418365,-122.39732406114875,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,20,99.0,10.0,9.0,10.0,10.0,10.0,9.0,149.0
1016,f,flexible,f,1,Bernal Heights,94110.0,37.745522795159395,-122.41195268370859,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1017,f,strict_14_with_grace_period,f,4,Marina,94123.0,37.79953167860529,-122.44663433016626,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,30,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,93.0
1018,t,strict_14_with_grace_period,t,1,Western Addition,94115.0,37.786286043270934,-122.44569562265717,Apartment,Private room,3,1.5,1.0,2.0,Real Bed,3,254,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
1019,f,moderate,f,5,Seacliff,94121.0,37.779118193158624,-122.5130645565712,House,Entire home/apt,8,1.0,2.0,2.0,Real Bed,30,127,95.0,10.0,9.0,10.0,10.0,10.0,9.0,139.0
1020,t,moderate,f,5,Inner Richmond,94118.0,37.78000349340999,-122.4546590136382,House,Entire home/apt,4,1.5,2.0,3.0,Real Bed,30,29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
1021,f,strict_14_with_grace_period,t,4,Outer Richmond,94121.0,37.77333844999188,-122.50090412846178,House,Private room,2,1.0,1.0,1.0,Real Bed,30,163,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
1022,f,strict_14_with_grace_period,f,1,Downtown/Civic Center,94109.0,37.788848417976645,-122.41138657229037,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
1023,t,strict_14_with_grace_period,t,2,Potrero Hill,94107.0,37.759350992379424,-122.39867438915049,House,Private room,2,1.0,1.0,1.0,Real Bed,2,191,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
1024,t,moderate,f,2,Potrero Hill,94107.0,37.76216762371329,-122.39543049681535,Guest suite,Entire home/apt,2,1.0,1.0,0.0,Real Bed,4,68,98.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0
1025,t,strict_14_with_grace_period,f,1,Bernal Heights,94110.0,37.73351757365877,-122.41706423132817,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,201,96.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
1026,f,moderate,f,1,Western Addition,94118.0,37.77920331249687,-122.4458448593536,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,64,97.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0
1027,f,strict_14_with_grace_period,f,5,Nob Hill,94109.0,37.794026576744606,-122.41513076854685,Apartment,Entire home/apt,6,2.0,4.0,4.0,Real Bed,30,23,87.0,9.0,9.0,9.0,9.0,9.0,8.0,375.0
1028,f,strict_14_with_grace_period,f,1,Glen Park,94131.0,37.73883604163101,-122.42560801494604,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,113.0
1029,t,strict_14_with_grace_period,t,1,Western Addition,94115.0,37.78784143817469,-122.43082224148678,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,1,348,97.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0
1030,t,strict_14_with_grace_period,f,15,Ocean View,94112.0,37.721369146233975,-122.44872945500931,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,81.0
1031,t,moderate,f,1,West of Twin Peaks,94112.0,37.72642728416991,-122.46175437830391,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,3,63,96.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1032,f,moderate,f,4,Castro/Upper Market,94114.0,37.76565970021896,-122.43398658337948,Loft,Entire home/apt,3,1.0,0.0,1.0,Real Bed,30,55,87.0,9.0,8.0,9.0,9.0,10.0,8.0,136.0
1033,t,flexible,t,1,Outer Richmond,94121.0,37.77915101376645,-122.4785733499872,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,3,285,97.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
1034,t,moderate,f,3,Outer Richmond,94121.0,37.77424186056767,-122.50167465173685,Guest suite,Entire home/apt,6,2.0,2.0,4.0,Real Bed,2,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0,306.0
1035,t,moderate,f,3,Golden Gate Park,94121.0,37.77026055479744,-122.49901476039899,House,Entire home/apt,15,3.0,4.0,8.0,Real Bed,2,41,99.0,10.0,10.0,10.0,10.0,10.0,9.0,889.0
1036,t,moderate,f,1,Outer Mission,94127.0,37.73302629208203,-122.44979168428671,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,124,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0
1037,f,flexible,f,1,Noe Valley,94131.0,37.748020304750206,-122.43521339465191,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,12,90.0,9.0,8.0,9.0,9.0,9.0,8.0,89.0
1038,f,flexible,f,2,Castro/Upper Market,94117.0,37.769192349087255,-122.42846200610356,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,11,95.0,9.0,10.0,10.0,10.0,10.0,10.0,120.0
1039,f,moderate,t,2,Noe Valley,94131.0,37.74868819321093,-122.43213004526446,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,30,35,92.0,9.0,9.0,10.0,10.0,10.0,9.0,220.0
1040,f,strict_14_with_grace_period,f,1,West of Twin Peaks,94127.0,37.7349824705435,-122.44985059767212,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,3,13,91.0,9.0,9.0,10.0,10.0,9.0,9.0,280.0
1041,f,strict_14_with_grace_period,f,4,Castro/Upper Market,94114.0,37.76608555770592,-122.43509232509413,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,143.0
1042,f,flexible,t,32,South of Market,94105.0,37.78876971835751,-122.39011611789888,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,179.0
1043,t,flexible,t,2,Noe Valley,94131.0,37.746796342318895,-122.42959161398186,House,Entire home/apt,7,2.0,2.0,5.0,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,220.0
1044,f,strict_14_with_grace_period,f,3,Ocean View,94132.0,37.727757978959744,-122.47043173844078,House,Private room,2,1.0,1.0,1.0,Futon,30,48,94.0,10.0,10.0,10.0,10.0,9.0,9.0,58.0
1045,f,moderate,f,3,Outer Mission,94127.0,37.732270338976534,-122.44819797800899,House,Private room,2,1.0,1.0,1.0,Real Bed,30,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
1046,t,strict_14_with_grace_period,t,1,Pacific Heights,94109.0,37.79705792299683,-122.42392290737259,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,3,231,97.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
1047,t,moderate,f,3,Bernal Heights,94110.0,37.74175842618885,-122.41803184901684,House,Entire home/apt,7,2.0,3.0,5.0,Real Bed,2,49,96.0,10.0,10.0,10.0,10.0,10.0,9.0,325.0
1048,t,strict_14_with_grace_period,f,1,Inner Richmond,94118.0,37.7850216103199,-122.4653022711036,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1,184,96.0,10.0,10.0,10.0,10.0,10.0,9.0,295.0
1049,f,strict_14_with_grace_period,f,1,South of Market,94105.0,37.78289073882651,-122.39365018919744,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,39,93.0,10.0,9.0,10.0,10.0,9.0,10.0,150.0
1050,f,flexible,f,1,Parkside,94116.0,37.7381075305026,-122.47357650049013,Guest suite,Entire home/apt,4,2.0,2.0,2.0,Real Bed,30,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1051,t,moderate,t,8,Downtown/Civic Center,94102.0,37.787159795389314,-122.40983493987349,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0
1052,f,flexible,t,1,Western Addition,94117.0,37.77548822472251,-122.43000450048191,Apartment,Entire home/apt,2,1.5,1.0,2.0,Real Bed,30,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1053,f,moderate,t,2,Castro/Upper Market,94114.0,37.7622268711924,-122.43280838158287,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,214,97.0,10.0,9.0,10.0,10.0,10.0,9.0,200.0
1054,f,strict_14_with_grace_period,f,3,Western Addition,94115.0,37.78772345531321,-122.43249673672993,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,30,6,90.0,9.0,10.0,10.0,9.0,9.0,9.0,120.0
1055,t,moderate,f,8,Downtown/Civic Center,94102.0,37.788972674804825,-122.4092724654762,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0
1056,f,moderate,f,1,Noe Valley,94131.0,37.7449708186095,-122.42876324396521,House,Private room,1,1.0,1.0,1.0,Real Bed,1,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0
1057,t,flexible,f,5,Outer Richmond,94121.0,37.772068080202544,-122.50012128108526,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,112,98.0,10.0,10.0,10.0,10.0,10.0,9.0,190.0
1058,f,moderate,f,2,Western Addition,94117.0,37.776889653922204,-122.43987614866384,Condominium,Private room,2,1.0,1.0,1.0,Pull-out Sofa,1,83,94.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0
1059,f,strict_14_with_grace_period,f,1,Haight Ashbury,94117.0,37.76117573142209,-122.44797004530935,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,30,65,94.0,9.0,9.0,10.0,10.0,10.0,9.0,68.0
1060,t,strict_14_with_grace_period,f,1,Noe Valley,94114.0,37.75338189191498,-122.43591598039428,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,102,98.0,10.0,10.0,10.0,10.0,10.0,9.0,279.0
1061,t,strict_14_with_grace_period,t,1,South of Market,94103.0,37.77840247664304,-122.40871317764416,Loft,Shared room,2,1.5,1.0,1.0,Real Bed,30,93,99.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0
1062,t,strict_14_with_grace_period,f,4,Bernal Heights,94112.0,37.73290579460843,-122.42568879887241,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,31,63,94.0,10.0,10.0,10.0,10.0,9.0,9.0,140.0
1063,f,flexible,f,1,Mission,94103.0,37.76548163628049,-122.40561460222557,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,2,90.0,9.0,8.0,10.0,10.0,10.0,10.0,112.0
1064,t,strict_14_with_grace_period,f,1,Excelsior,94134.0,37.72841392227518,-122.42313755957564,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,3,175,97.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0
1065,f,strict_14_with_grace_period,f,1,Castro/Upper Market,94114.0,37.765378462001856,-122.42824408780209,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1066,f,strict_14_with_grace_period,t,2,Western Addition,94115.0,37.78294508654489,-122.44475900355889,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,30,19,96.0,10.0,10.0,10.0,10.0,9.0,9.0,333.0
1067,f,strict_14_with_grace_period,f,4,Bernal Heights,94110.0,37.73867478262914,-122.4125452048052,House,Entire home/apt,6,2.0,3.0,6.0,Real Bed,30,4,90.0,9.0,9.0,9.0,9.0,9.0,9.0,265.0
1068,t,moderate,f,2,Mission,94110.0,37.749791055472066,-122.408765535643,House,Private room,2,1.0,1.0,1.0,Real Bed,3,66,98.0,10.0,10.0,10.0,10.0,9.0,10.0,95.0
1069,t,strict_14_with_grace_period,f,2,Mission,94110.0,37.749728257402246,-122.40918484873451,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,7,16,90.0,10.0,9.0,10.0,9.0,8.0,9.0,215.0
1070,t,moderate,t,1,Pacific Heights,94109.0,37.794064496198956,-122.42660627379688,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
1071,t,moderate,t,3,Ocean View,94127.0,37.72527838768079,-122.46844889533232,House,Private room,1,1.0,1.0,1.0,Real Bed,14,36,92.0,10.0,9.0,10.0,10.0,10.0,10.0,65.0
1072,f,strict_14_with_grace_period,f,4,Twin Peaks,94127.0,37.74666870489181,-122.45375433161271,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,30,22,89.0,10.0,8.0,9.0,9.0,9.0,9.0,80.0
1073,t,moderate,f,3,Bernal Heights,94110.0,37.74220143911671,-122.41991659086928,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,327,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
1074,f,strict_14_with_grace_period,f,1,Bayview,94124.0,37.73253691908697,-122.38840401219863,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,23,87.0,9.0,9.0,10.0,10.0,8.0,9.0,140.0
1075,t,strict_14_with_grace_period,f,1,Castro/Upper Market,94114.0,37.758094785864046,-122.44254995657923,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,39,95.0,10.0,10.0,10.0,10.0,9.0,9.0,172.0
1076,f,flexible,f,1,Western Addition,94115.0,37.78752886544922,-122.44018117563351,House,Private room,2,1.0,1.0,1.0,Real Bed,30,18,82.0,9.0,9.0,9.0,9.0,9.0,8.0,75.0
1077,t,moderate,f,5,West of Twin Peaks,94127.0,37.742994530049856,-122.46663519545723,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,193,96.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0
1078,t,strict_14_with_grace_period,t,4,Noe Valley,94114.0,37.742560559062426,-122.43405724816587,House,Entire home/apt,12,2.0,4.0,6.0,Real Bed,3,109,97.0,10.0,10.0,10.0,10.0,10.0,9.0,650.0
1079,f,moderate,f,1,Bernal Heights,94110.0,37.73457140493039,-122.4112707659116,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,2,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
1080,f,strict_14_with_grace_period,f,8,Outer Mission,94131.0,37.73262946258011,-122.44139782914853,Apartment,Private room,6,1.0,2.0,3.0,Real Bed,1,19,92.0,9.0,9.0,10.0,10.0,9.0,9.0,170.0
1081,t,moderate,f,3,Castro/Upper Market,94114.0,37.75713150457868,-122.4319889411561,Guest suite,Entire home/apt,1,1.0,0.0,1.0,Real Bed,30,32,91.0,9.0,9.0,9.0,10.0,10.0,9.0,120.0
1082,f,flexible,f,2,Castro/Upper Market,94114.0,37.763115475386435,-122.43150378861245,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,63,97.0,9.0,10.0,10.0,10.0,10.0,9.0,198.0
1083,t,flexible,f,4,Mission,94110.0,37.74991627625699,-122.40821731786095,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,137,100.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
1084,f,strict_14_with_grace_period,f,2,Haight Ashbury,94117.0,37.77506721737034,-122.44093915081335,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,38,88.0,9.0,9.0,9.0,10.0,10.0,9.0,235.0
1085,f,strict_14_with_grace_period,f,5,Nob Hill,94109.0,37.79439102246099,-122.41502267901876,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,17,86.0,9.0,9.0,9.0,9.0,9.0,8.0,119.0
1086,f,strict_14_with_grace_period,f,5,Nob Hill,94109.0,37.79462630384193,-122.41631853079613,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,20,87.0,9.0,9.0,9.0,9.0,9.0,9.0,160.0
1087,f,moderate,f,1,Mission,94110.0,37.756392451952244,-122.42077447420613,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,120,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1088,t,strict_14_with_grace_period,f,5,Castro/Upper Market,94114.0,37.76852191665309,-122.4278718063526,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,159,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1089,t,strict_14_with_grace_period,f,2,Mission,94103.0,37.76726055699107,-122.42305016195257,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,30,10,98.0,9.0,10.0,10.0,10.0,10.0,10.0,149.0
1090,t,flexible,f,1,South of Market,94103.0,37.776687163666246,-122.40927102193069,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,2,198,98.0,10.0,10.0,10.0,10.0,9.0,9.0,333.0
1091,t,strict_14_with_grace_period,f,15,Ocean View,94112.0,37.72043634676489,-122.44992700875059,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,11,98.0,10.0,10.0,10.0,10.0,9.0,9.0,81.0
1092,t,strict_14_with_grace_period,f,15,Outer Mission,94112.0,37.72666126989704,-122.43550983632284,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,30,3,93.0,10.0,9.0,9.0,9.0,9.0,9.0,169.0
1093,t,strict_14_with_grace_period,f,15,Ocean View,94112.0,37.72131863865263,-122.44913412199304,Apartment,Entire home/apt,4,2.0,3.0,3.0,Real Bed,30,3,93.0,9.0,9.0,9.0,9.0,8.0,9.0,175.0
1094,f,strict_14_with_grace_period,f,2,Inner Sunset,94117.0,37.76251752233132,-122.4542097110765,House,Entire home/apt,4,2.0,3.0,4.0,Real Bed,170,4,85.0,10.0,7.0,8.0,9.0,10.0,9.0,165.0
1095,f,strict_14_with_grace_period,f,1,Bernal Heights,94110.0,37.74272966628354,-122.40829558201624,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,3,27,98.0,10.0,10.0,10.0,10.0,9.0,10.0,199.0
1096,f,strict_14_with_grace_period,t,9,Mission,94110.0,37.75931575467627,-122.42120848998829,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5,16,94.0,10.0,10.0,9.0,10.0,10.0,9.0,290.0
1097,t,moderate,f,1,Western Addition,94114.0,37.77027691294145,-122.43478937626269,Guest suite,Entire home/apt,5,1.0,2.0,2.0,Real Bed,3,109,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1098,f,strict_14_with_grace_period,f,1,Outer Sunset,94122.0,37.75457221037782,-122.48331383729644,House,Private room,2,1.0,1.0,1.0,Real Bed,7,24,96.0,10.0,9.0,10.0,10.0,9.0,9.0,89.0
1099,t,moderate,f,9,Pacific Heights,94109.0,37.79398319132289,-122.42506179207231,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
1100,t,strict_14_with_grace_period,t,3,Mission,94110.0,37.75392028497152,-122.42502166751386,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,30,67,95.0,10.0,10.0,10.0,10.0,10.0,9.0,232.0
1101,f,strict_14_with_grace_period,f,1,Pacific Heights,94109.0,37.79369580988217,-122.42496784463644,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,21,80.0,9.0,7.0,9.0,9.0,9.0,8.0,140.0
1102,f,strict_14_with_grace_period,f,1,Potrero Hill,94107.0,37.75673337488092,-122.40304112193651,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,21,97.0,10.0,10.0,10.0,10.0,9.0,10.0,126.0
1103,f,strict_14_with_grace_period,t,2,North Beach,94133.0,37.80229366229874,-122.40513393563313,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60,5,85.0,10.0,9.0,9.0,9.0,10.0,10.0,70.0
1104,f,strict_14_with_grace_period,f,1,Downtown/Civic Center,94102.0,37.79003758012184,-122.4092141296958,Hotel,Private room,4,1.0,1.0,2.0,Real Bed,1,14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,299.0
1105,f,strict_14_with_grace_period,f,1,Mission,94110.0,37.75781911137071,-122.41081244540337,Loft,Entire home/apt,2,1.5,1.0,0.0,Real Bed,17,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
